unit_number,unit_price,total_price,win,discount_rate,unit_margin,unit_sold_number,total_margin
19 ,18538 ,352220 ,1 ,0.25848 ,3538 ,19 ,67222 
10 ,15533 ,155333 ,1 ,0.37868 ,533 ,10 ,5330 
33 ,17220 ,568256 ,1 ,0.31120 ,2220 ,33 ,73260 
16 ,18001 ,288010 ,1 ,0.27996 ,3001 ,16 ,48016 
15 ,18739 ,281086 ,1 ,0.25044 ,3739 ,15 ,56085 
21 ,21802 ,457832 ,1 ,0.12792 ,6802 ,21 ,142842 
18 ,15932 ,286768 ,1 ,0.36272 ,932 ,18 ,16776 
25 ,20766 ,519148 ,1 ,0.16936 ,5766 ,25 ,144150 
23 ,15841 ,364338 ,1 ,0.36636 ,841 ,23 ,19343 
13 ,19849 ,258042 ,1 ,0.20604 ,4849 ,13 ,63037 
16 ,16349 ,261581 ,1 ,0.34604 ,1349 ,16 ,21584 
12 ,18514 ,222170 ,1 ,0.25944 ,3514 ,12 ,42168 
16 ,20036 ,320571 ,1 ,0.19856 ,5036 ,16 ,80576 
10 ,20151 ,201514 ,1 ,0.19396 ,5151 ,10 ,51510 
11 ,15367 ,169041 ,1 ,0.38532 ,367 ,11 ,4037 
12 ,20658 ,247897 ,1 ,0.17368 ,5658 ,12 ,67896 
25 ,16527 ,413181 ,1 ,0.33892 ,1527 ,25 ,38175 
13 ,21114 ,274483 ,1 ,0.15544 ,6114 ,13 ,79482 
11 ,22450 ,246950 ,1 ,0.10200 ,7450 ,11 ,81950 
10 ,18905 ,189054 ,1 ,0.24380 ,3905 ,10 ,39050 
36 ,16435 ,591660 ,1 ,0.34260 ,1435 ,36 ,51660 
26 ,17589 ,457308 ,1 ,0.29644 ,2589 ,26 ,67314 
15 ,21384 ,320767 ,1 ,0.14464 ,6384 ,15 ,95760 
15 ,17665 ,264982 ,1 ,0.29340 ,2665 ,15 ,39975 
10 ,18620 ,186196 ,1 ,0.25520 ,3620 ,10 ,36200 
24 ,18373 ,440957 ,1 ,0.26508 ,3373 ,24 ,80952 
31 ,18479 ,572861 ,1 ,0.26084 ,3479 ,31 ,107849 
20 ,18541 ,370812 ,1 ,0.25836 ,3541 ,20 ,70820 
14 ,21563 ,301876 ,1 ,0.13748 ,6563 ,14 ,91882 
14 ,19012 ,266169 ,1 ,0.23952 ,4012 ,14 ,56168 
21 ,17107 ,359245 ,1 ,0.31572 ,2107 ,21 ,44247 
16 ,22491 ,359851 ,1 ,0.10036 ,7491 ,16 ,119856 
14 ,16533 ,231462 ,1 ,0.33868 ,1533 ,14 ,21462 
12 ,20165 ,241975 ,1 ,0.19340 ,5165 ,12 ,61980 
25 ,19491 ,487287 ,1 ,0.22036 ,4491 ,25 ,112275 
10 ,20140 ,201399 ,1 ,0.19440 ,5140 ,10 ,51400 
15 ,15425 ,231382 ,1 ,0.38300 ,425 ,15 ,6375 
14 ,17643 ,247002 ,1 ,0.29428 ,2643 ,14 ,37002 
10 ,15421 ,154209 ,1 ,0.38316 ,421 ,10 ,4210 
15 ,15468 ,232026 ,1 ,0.38128 ,468 ,15 ,7020 
14 ,22019 ,308262 ,1 ,0.11924 ,7019 ,14 ,98266 
14 ,17441 ,244168 ,1 ,0.30236 ,2441 ,14 ,34174 
17 ,20272 ,344631 ,1 ,0.18912 ,5272 ,17 ,89624 
14 ,18405 ,257663 ,1 ,0.26380 ,3405 ,14 ,47670 
15 ,18298 ,274473 ,1 ,0.26808 ,3298 ,15 ,49470 
11 ,18354 ,201899 ,1 ,0.26584 ,3354 ,11 ,36894 
16 ,18685 ,298967 ,1 ,0.25260 ,3685 ,16 ,58960 
15 ,20552 ,308287 ,1 ,0.17792 ,5552 ,15 ,83280 
15 ,17474 ,262115 ,1 ,0.30104 ,2474 ,15 ,37110 
15 ,15917 ,238753 ,1 ,0.36332 ,917 ,15 ,13755 
22 ,15914 ,350117 ,1 ,0.36344 ,914 ,22 ,20108 
11 ,20805 ,228855 ,1 ,0.16780 ,5805 ,11 ,63855 
16 ,21860 ,349764 ,1 ,0.12560 ,6860 ,16 ,109760 
21 ,16368 ,343727 ,1 ,0.34528 ,1368 ,21 ,28728 
26 ,19688 ,511897 ,1 ,0.21248 ,4688 ,26 ,121888 
27 ,21336 ,576075 ,1 ,0.14656 ,6336 ,27 ,171072 
19 ,15112 ,287137 ,1 ,0.39552 ,112 ,19 ,2128 
10 ,20783 ,207829 ,1 ,0.16868 ,5783 ,10 ,57830 
15 ,18627 ,279403 ,1 ,0.25492 ,3627 ,15 ,54405 
30 ,21276 ,638266 ,1 ,0.14896 ,6276 ,30 ,188280 
11 ,15105 ,166155 ,1 ,0.39580 ,105 ,11 ,1155 
13 ,15887 ,206525 ,1 ,0.36452 ,887 ,13 ,11531 
12 ,18652 ,223820 ,1 ,0.25392 ,3652 ,12 ,43824 
20 ,15094 ,301872 ,1 ,0.39624 ,94 ,20 ,1880 
20 ,17418 ,348350 ,1 ,0.30328 ,2418 ,20 ,48360 
13 ,21767 ,282975 ,1 ,0.12932 ,6767 ,13 ,87971 
21 ,16039 ,336810 ,1 ,0.35844 ,1039 ,21 ,21819 
10 ,19786 ,197862 ,1 ,0.20856 ,4786 ,10 ,47860 
12 ,19077 ,228929 ,1 ,0.23692 ,4077 ,12 ,48924 
22 ,15046 ,331016 ,1 ,0.39816 ,46 ,22 ,1012 
21 ,15798 ,331758 ,1 ,0.36808 ,798 ,21 ,16758 
19 ,22059 ,419119 ,1 ,0.11764 ,7059 ,19 ,134121 
10 ,15728 ,157281 ,1 ,0.37088 ,728 ,10 ,7280 
18 ,22041 ,396745 ,1 ,0.11836 ,7041 ,18 ,126738 
20 ,22285 ,445696 ,1 ,0.10860 ,7285 ,20 ,145700 
26 ,17751 ,461519 ,1 ,0.28996 ,2751 ,26 ,71526 
16 ,19947 ,319159 ,1 ,0.20212 ,4947 ,16 ,79152 
26 ,19793 ,514624 ,1 ,0.20828 ,4793 ,26 ,124618 
17 ,20029 ,340495 ,1 ,0.19884 ,5029 ,17 ,85493 
15 ,16917 ,253762 ,1 ,0.32332 ,1917 ,15 ,28755 
22 ,20413 ,449084 ,1 ,0.18348 ,5413 ,22 ,119086 
10 ,15231 ,152313 ,1 ,0.39076 ,231 ,10 ,2310 
22 ,18745 ,412383 ,1 ,0.25020 ,3745 ,22 ,82390 
21 ,19220 ,403621 ,1 ,0.23120 ,4220 ,21 ,88620 
30 ,21495 ,644851 ,1 ,0.14020 ,6495 ,30 ,194850 
29 ,21072 ,611088 ,1 ,0.15712 ,6072 ,29 ,176088 
22 ,19725 ,433946 ,1 ,0.21100 ,4725 ,22 ,103950 
17 ,16309 ,277257 ,1 ,0.34764 ,1309 ,17 ,22253 
16 ,17592 ,281466 ,1 ,0.29632 ,2592 ,16 ,41472 
21 ,16389 ,344167 ,1 ,0.34444 ,1389 ,21 ,29169 
21 ,19451 ,408481 ,1 ,0.22196 ,4451 ,21 ,93471 
18 ,22491 ,404845 ,1 ,0.10036 ,7491 ,18 ,134838 
12 ,20394 ,244733 ,1 ,0.18424 ,5394 ,12 ,64728 
16 ,19429 ,310864 ,1 ,0.22284 ,4429 ,16 ,70864 
14 ,19745 ,276428 ,1 ,0.21020 ,4745 ,14 ,66430 
14 ,20592 ,288293 ,1 ,0.17632 ,5592 ,14 ,78288 
18 ,21982 ,395668 ,1 ,0.12072 ,6982 ,18 ,125676 
19 ,16221 ,308194 ,1 ,0.35116 ,1221 ,19 ,23199 
13 ,15369 ,199795 ,1 ,0.38524 ,369 ,13 ,4797 
27 ,22493 ,607301 ,1 ,0.10028 ,7493 ,27 ,202311 
16 ,18526 ,296410 ,1 ,0.25896 ,3526 ,16 ,56416 
10 ,16151 ,161507 ,1 ,0.35396 ,1151 ,10 ,11510 
39 ,18999 ,740967 ,1 ,0.24004 ,3999 ,39 ,155961 
12 ,21888 ,262650 ,1 ,0.12448 ,6888 ,12 ,82656 
12 ,18423 ,221070 ,1 ,0.26308 ,3423 ,12 ,41076 
32 ,17459 ,558693 ,1 ,0.30164 ,2459 ,32 ,78688 
24 ,19359 ,464623 ,1 ,0.22564 ,4359 ,24 ,104616 
18 ,20985 ,377738 ,1 ,0.16060 ,5985 ,18 ,107730 
35 ,19539 ,683873 ,1 ,0.21844 ,4539 ,35 ,158865 
22 ,20145 ,443197 ,1 ,0.19420 ,5145 ,22 ,113190 
21 ,15339 ,322118 ,1 ,0.38644 ,339 ,21 ,7119 
10 ,19628 ,196276 ,1 ,0.21488 ,4628 ,10 ,46280 
11 ,21310 ,234410 ,1 ,0.14760 ,6310 ,11 ,69410 
15 ,19783 ,296745 ,1 ,0.20868 ,4783 ,15 ,71745 
12 ,20520 ,246238 ,1 ,0.17920 ,5520 ,12 ,66240 
12 ,22370 ,268441 ,1 ,0.10520 ,7370 ,12 ,88440 
25 ,18378 ,459454 ,1 ,0.26488 ,3378 ,25 ,84450 
30 ,15661 ,469832 ,1 ,0.37356 ,661 ,30 ,19830 
13 ,22442 ,291740 ,1 ,0.10232 ,7442 ,13 ,96746 
19 ,17083 ,324573 ,1 ,0.31668 ,2083 ,19 ,39577 
27 ,16304 ,440203 ,1 ,0.34784 ,1304 ,27 ,35208 
17 ,17471 ,297015 ,1 ,0.30116 ,2471 ,17 ,42007 
11 ,19794 ,217739 ,1 ,0.20824 ,4794 ,11 ,52734 
29 ,16745 ,485599 ,1 ,0.33020 ,1745 ,29 ,50605 
29 ,15488 ,449152 ,1 ,0.38048 ,488 ,29 ,14152 
17 ,18245 ,310173 ,1 ,0.27020 ,3245 ,17 ,55165 
13 ,21392 ,278096 ,1 ,0.14432 ,6392 ,13 ,83096 
21 ,16827 ,353362 ,1 ,0.32692 ,1827 ,21 ,38367 
15 ,18161 ,272413 ,1 ,0.27356 ,3161 ,15 ,47415 
23 ,18297 ,420825 ,1 ,0.26812 ,3297 ,23 ,75831 
22 ,21053 ,463172 ,1 ,0.15788 ,6053 ,22 ,133166 
19 ,16359 ,310822 ,1 ,0.34564 ,1359 ,19 ,25821 
29 ,18644 ,540675 ,1 ,0.25424 ,3644 ,29 ,105676 
26 ,16140 ,419643 ,1 ,0.35440 ,1140 ,26 ,29640 
21 ,16113 ,338381 ,1 ,0.35548 ,1113 ,21 ,23373 
19 ,15018 ,285349 ,1 ,0.39928 ,18 ,19 ,342 
13 ,19653 ,255490 ,1 ,0.21388 ,4653 ,13 ,60489 
27 ,16725 ,451579 ,1 ,0.33100 ,1725 ,27 ,46575 
28 ,18299 ,512377 ,1 ,0.26804 ,3299 ,28 ,92372 
23 ,19699 ,453069 ,1 ,0.21204 ,4699 ,23 ,108077 
31 ,15694 ,486520 ,1 ,0.37224 ,694 ,31 ,21514 
14 ,16646 ,233042 ,1 ,0.33416 ,1646 ,14 ,23044 
37 ,16390 ,606447 ,1 ,0.34440 ,1390 ,37 ,51430 
15 ,19648 ,294716 ,1 ,0.21408 ,4648 ,15 ,69720 
35 ,15862 ,555185 ,1 ,0.36552 ,862 ,35 ,30170 
19 ,15364 ,291922 ,1 ,0.38544 ,364 ,19 ,6916 
16 ,18303 ,292846 ,1 ,0.26788 ,3303 ,16 ,52848 
10 ,17940 ,179399 ,1 ,0.28240 ,2940 ,10 ,29400 
20 ,18138 ,362751 ,1 ,0.27448 ,3138 ,20 ,62760 
30 ,19212 ,576363 ,1 ,0.23152 ,4212 ,30 ,126360 
20 ,17585 ,351704 ,1 ,0.29660 ,2585 ,20 ,51700 
10 ,17306 ,173062 ,1 ,0.30776 ,2306 ,10 ,23060 
30 ,20473 ,614182 ,1 ,0.18108 ,5473 ,30 ,164190 
33 ,17394 ,574000 ,1 ,0.30424 ,2394 ,33 ,79002 
33 ,15888 ,524307 ,1 ,0.36448 ,888 ,33 ,29304 
19 ,15064 ,286217 ,1 ,0.39744 ,64 ,19 ,1216 
15 ,19890 ,298346 ,1 ,0.20440 ,4890 ,15 ,73350 
18 ,15637 ,281470 ,1 ,0.37452 ,637 ,18 ,11466 
21 ,18123 ,380582 ,1 ,0.27508 ,3123 ,21 ,65583 
17 ,18488 ,314289 ,1 ,0.26048 ,3488 ,17 ,59296 
15 ,19733 ,295999 ,1 ,0.21068 ,4733 ,15 ,70995 
11 ,15883 ,174717 ,1 ,0.36468 ,883 ,11 ,9713 
11 ,21200 ,233200 ,1 ,0.15200 ,6200 ,11 ,68200 
14 ,15423 ,215929 ,1 ,0.38308 ,423 ,14 ,5922 
11 ,16213 ,178347 ,1 ,0.35148 ,1213 ,11 ,13343 
27 ,19849 ,535934 ,1 ,0.20604 ,4849 ,27 ,130923 
20 ,22290 ,445803 ,1 ,0.10840 ,7290 ,20 ,145800 
20 ,20982 ,419648 ,1 ,0.16072 ,5982 ,20 ,119640 
12 ,18814 ,225766 ,1 ,0.24744 ,3814 ,12 ,45768 
15 ,22421 ,336311 ,1 ,0.10316 ,7421 ,15 ,111315 
12 ,18733 ,224797 ,1 ,0.25068 ,3733 ,12 ,44796 
13 ,17484 ,227290 ,1 ,0.30064 ,2484 ,13 ,32292 
22 ,15357 ,337845 ,1 ,0.38572 ,357 ,22 ,7854 
13 ,21788 ,283245 ,1 ,0.12848 ,6788 ,13 ,88244 
18 ,19522 ,351403 ,1 ,0.21912 ,4522 ,18 ,81396 
22 ,22306 ,490742 ,1 ,0.10776 ,7306 ,22 ,160732 
14 ,18623 ,260721 ,1 ,0.25508 ,3623 ,14 ,50722 
12 ,20604 ,247242 ,1 ,0.17584 ,5604 ,12 ,67248 
13 ,21118 ,274537 ,1 ,0.15528 ,6118 ,13 ,79534 
23 ,17857 ,410718 ,1 ,0.28572 ,2857 ,23 ,65711 
28 ,17160 ,480471 ,1 ,0.31360 ,2160 ,28 ,60480 
16 ,15918 ,254687 ,1 ,0.36328 ,918 ,16 ,14688 
18 ,18944 ,340984 ,1 ,0.24224 ,3944 ,18 ,70992 
14 ,18154 ,254151 ,1 ,0.27384 ,3154 ,14 ,44156 
12 ,16484 ,197805 ,1 ,0.34064 ,1484 ,12 ,17808 
15 ,22455 ,336828 ,0 ,0.10180 ,7455 ,0 ,0 
15 ,19219 ,288281 ,1 ,0.23124 ,4219 ,15 ,63285 
25 ,15271 ,381764 ,1 ,0.38916 ,271 ,25 ,6775 
15 ,22264 ,333958 ,1 ,0.10944 ,7264 ,15 ,108960 
13 ,15398 ,200176 ,1 ,0.38408 ,398 ,13 ,5174 
12 ,21009 ,252110 ,1 ,0.15964 ,6009 ,12 ,72108 
14 ,18491 ,258871 ,1 ,0.26036 ,3491 ,14 ,48874 
19 ,19149 ,363833 ,1 ,0.23404 ,4149 ,19 ,78831 
19 ,18961 ,360253 ,1 ,0.24156 ,3961 ,19 ,75259 
52 ,18702 ,972493 ,1 ,0.25192 ,3702 ,52 ,192504 
22 ,21985 ,483661 ,1 ,0.12060 ,6985 ,22 ,153670 
11 ,17495 ,192444 ,1 ,0.30020 ,2495 ,11 ,27445 
15 ,20406 ,306095 ,1 ,0.18376 ,5406 ,15 ,81090 
14 ,18465 ,258510 ,1 ,0.26140 ,3465 ,14 ,48510 
14 ,22236 ,311309 ,1 ,0.11056 ,7236 ,14 ,101304 
20 ,22441 ,448827 ,1 ,0.10236 ,7441 ,20 ,148820 
27 ,17885 ,482908 ,1 ,0.28460 ,2885 ,27 ,77895 
20 ,17517 ,350336 ,1 ,0.29932 ,2517 ,20 ,50340 
25 ,18599 ,464964 ,1 ,0.25604 ,3599 ,25 ,89975 
36 ,18209 ,655506 ,1 ,0.27164 ,3209 ,36 ,115524 
13 ,16290 ,211764 ,1 ,0.34840 ,1290 ,13 ,16770 
28 ,20859 ,584061 ,1 ,0.16564 ,5859 ,28 ,164052 
20 ,16965 ,339307 ,1 ,0.32140 ,1965 ,20 ,39300 
40 ,19172 ,766862 ,1 ,0.23312 ,4172 ,40 ,166880 
11 ,22358 ,245937 ,1 ,0.10568 ,7358 ,11 ,80938 
30 ,19921 ,597643 ,1 ,0.20316 ,4921 ,30 ,147630 
25 ,17822 ,445555 ,1 ,0.28712 ,2822 ,25 ,70550 
29 ,18529 ,537348 ,1 ,0.25884 ,3529 ,29 ,102341 
14 ,17596 ,246349 ,1 ,0.29616 ,2596 ,14 ,36344 
14 ,16567 ,231935 ,1 ,0.33732 ,1567 ,14 ,21938 
33 ,19570 ,645825 ,1 ,0.21720 ,4570 ,33 ,150810 
28 ,15231 ,426460 ,1 ,0.39076 ,231 ,28 ,6468 
30 ,19883 ,596484 ,1 ,0.20468 ,4883 ,30 ,146490 
17 ,22479 ,382145 ,1 ,0.10084 ,7479 ,17 ,127143 
15 ,18381 ,275712 ,1 ,0.26476 ,3381 ,15 ,50715 
11 ,16039 ,176434 ,1 ,0.35844 ,1039 ,11 ,11429 
14 ,16813 ,235382 ,1 ,0.32748 ,1813 ,14 ,25382 
10 ,18604 ,186044 ,1 ,0.25584 ,3604 ,10 ,36040 
20 ,15232 ,304636 ,1 ,0.39072 ,232 ,20 ,4640 
35 ,18004 ,630131 ,1 ,0.27984 ,3004 ,35 ,105140 
19 ,21813 ,414452 ,1 ,0.12748 ,6813 ,19 ,129447 
23 ,20184 ,464235 ,1 ,0.19264 ,5184 ,23 ,119232 
21 ,15376 ,322896 ,1 ,0.38496 ,376 ,21 ,7896 
16 ,19966 ,319460 ,1 ,0.20136 ,4966 ,16 ,79456 
32 ,19981 ,639397 ,1 ,0.20076 ,4981 ,32 ,159392 
26 ,18146 ,471807 ,1 ,0.27416 ,3146 ,26 ,81796 
13 ,20098 ,261279 ,1 ,0.19608 ,5098 ,13 ,66274 
19 ,16950 ,322052 ,1 ,0.32200 ,1950 ,19 ,37050 
12 ,21768 ,261211 ,1 ,0.12928 ,6768 ,12 ,81216 
11 ,17277 ,190047 ,1 ,0.30892 ,2277 ,11 ,25047 
17 ,16267 ,276534 ,1 ,0.34932 ,1267 ,17 ,21539 
19 ,18089 ,343688 ,1 ,0.27644 ,3089 ,19 ,58691 
45 ,16710 ,751955 ,1 ,0.33160 ,1710 ,45 ,76950 
29 ,20790 ,602916 ,1 ,0.16840 ,5790 ,29 ,167910 
25 ,18180 ,454499 ,1 ,0.27280 ,3180 ,25 ,79500 
18 ,15656 ,281809 ,1 ,0.37376 ,656 ,18 ,11808 
20 ,19666 ,393327 ,1 ,0.21336 ,4666 ,20 ,93320 
14 ,21267 ,297744 ,1 ,0.14932 ,6267 ,14 ,87738 
12 ,19941 ,239297 ,1 ,0.20236 ,4941 ,12 ,59292 
17 ,19932 ,338851 ,1 ,0.20272 ,4932 ,17 ,83844 
15 ,19115 ,286723 ,1 ,0.23540 ,4115 ,15 ,61725 
21 ,19575 ,411069 ,1 ,0.21700 ,4575 ,21 ,96075 
28 ,22042 ,617171 ,0 ,0.11832 ,7042 ,0 ,0 
31 ,18440 ,571639 ,1 ,0.26240 ,3440 ,31 ,106640 
19 ,15116 ,287209 ,1 ,0.39536 ,116 ,19 ,2204 
11 ,21991 ,241904 ,1 ,0.12036 ,6991 ,11 ,76901 
24 ,15363 ,368714 ,1 ,0.38548 ,363 ,24 ,8712 
15 ,16678 ,250175 ,1 ,0.33288 ,1678 ,15 ,25170 
11 ,16929 ,186220 ,1 ,0.32284 ,1929 ,11 ,21219 
18 ,20014 ,360246 ,1 ,0.19944 ,5014 ,18 ,90252 
23 ,18714 ,430426 ,1 ,0.25144 ,3714 ,23 ,85422 
41 ,17801 ,729841 ,1 ,0.28796 ,2801 ,41 ,114841 
23 ,15165 ,348806 ,1 ,0.39340 ,165 ,23 ,3795 
20 ,15959 ,319184 ,1 ,0.36164 ,959 ,20 ,19180 
17 ,22089 ,375506 ,1 ,0.11644 ,7089 ,17 ,120513 
25 ,17174 ,429355 ,1 ,0.31304 ,2174 ,25 ,54350 
19 ,19788 ,375969 ,1 ,0.20848 ,4788 ,19 ,90972 
23 ,17797 ,409337 ,1 ,0.28812 ,2797 ,23 ,64331 
35 ,20241 ,708449 ,1 ,0.19036 ,5241 ,35 ,183435 
26 ,15194 ,395042 ,1 ,0.39224 ,194 ,26 ,5044 
19 ,15026 ,285488 ,1 ,0.39896 ,26 ,19 ,494 
12 ,19343 ,232116 ,1 ,0.22628 ,4343 ,12 ,52116 
16 ,20329 ,325265 ,1 ,0.18684 ,5329 ,16 ,85264 
39 ,20393 ,795315 ,1 ,0.18428 ,5393 ,39 ,210327 
11 ,20653 ,227181 ,1 ,0.17388 ,5653 ,11 ,62183 
39 ,19838 ,773698 ,1 ,0.20648 ,4838 ,39 ,188682 
26 ,20561 ,534592 ,1 ,0.17756 ,5561 ,26 ,144586 
35 ,17692 ,619234 ,1 ,0.29232 ,2692 ,35 ,94220 
12 ,20636 ,247633 ,1 ,0.17456 ,5636 ,12 ,67632 
25 ,21072 ,526801 ,1 ,0.15712 ,6072 ,25 ,151800 
11 ,17842 ,196263 ,1 ,0.28632 ,2842 ,11 ,31262 
32 ,22021 ,704677 ,1 ,0.11916 ,7021 ,32 ,224672 
12 ,19517 ,234205 ,1 ,0.21932 ,4517 ,12 ,54204 
10 ,22044 ,220437 ,1 ,0.11824 ,7044 ,10 ,70440 
18 ,16056 ,289016 ,1 ,0.35776 ,1056 ,18 ,19008 
10 ,20909 ,209087 ,1 ,0.16364 ,5909 ,10 ,59090 
13 ,18752 ,243781 ,1 ,0.24992 ,3752 ,13 ,48776 
14 ,19600 ,274400 ,1 ,0.21600 ,4600 ,14 ,64400 
12 ,20941 ,251286 ,1 ,0.16236 ,5941 ,12 ,71292 
36 ,18895 ,680209 ,1 ,0.24420 ,3895 ,36 ,140220 
17 ,20987 ,356782 ,0 ,0.16052 ,5987 ,0 ,0 
23 ,17866 ,410922 ,1 ,0.28536 ,2866 ,23 ,65918 
11 ,19611 ,215716 ,1 ,0.21556 ,4611 ,11 ,50721 
17 ,15447 ,262592 ,1 ,0.38212 ,447 ,17 ,7599 
12 ,16248 ,194971 ,1 ,0.35008 ,1248 ,12 ,14976 
11 ,21011 ,231124 ,1 ,0.15956 ,6011 ,11 ,66121 
15 ,17368 ,260522 ,1 ,0.30528 ,2368 ,15 ,35520 
20 ,19174 ,383480 ,1 ,0.23304 ,4174 ,20 ,83480 
37 ,18507 ,684776 ,1 ,0.25972 ,3507 ,37 ,129759 
14 ,21965 ,307510 ,1 ,0.12140 ,6965 ,14 ,97510 
10 ,21174 ,211745 ,1 ,0.15304 ,6174 ,10 ,61740 
12 ,16201 ,194418 ,1 ,0.35196 ,1201 ,12 ,14412 
17 ,20663 ,351273 ,1 ,0.17348 ,5663 ,17 ,96271 
11 ,21626 ,237883 ,1 ,0.13496 ,6626 ,11 ,72886 
10 ,21808 ,218083 ,1 ,0.12768 ,6808 ,10 ,68080 
45 ,15141 ,681355 ,1 ,0.39436 ,141 ,45 ,6345 
21 ,17949 ,376928 ,1 ,0.28204 ,2949 ,21 ,61929 
17 ,19321 ,328464 ,1 ,0.22716 ,4321 ,17 ,73457 
21 ,16066 ,337392 ,1 ,0.35736 ,1066 ,21 ,22386 
24 ,17519 ,420462 ,1 ,0.29924 ,2519 ,24 ,60456 
15 ,18112 ,271687 ,1 ,0.27552 ,3112 ,15 ,46680 
23 ,18418 ,423618 ,1 ,0.26328 ,3418 ,23 ,78614 
33 ,17232 ,568648 ,1 ,0.31072 ,2232 ,33 ,73656 
27 ,16917 ,456755 ,1 ,0.32332 ,1917 ,27 ,51759 
18 ,19492 ,350847 ,1 ,0.22032 ,4492 ,18 ,80856 
13 ,19543 ,254063 ,1 ,0.21828 ,4543 ,13 ,59059 
33 ,16908 ,557951 ,1 ,0.32368 ,1908 ,33 ,62964 
40 ,17740 ,709581 ,1 ,0.29040 ,2740 ,40 ,109600 
20 ,22048 ,440963 ,1 ,0.11808 ,7048 ,20 ,140960 
14 ,17632 ,246843 ,1 ,0.29472 ,2632 ,14 ,36848 
10 ,18894 ,188942 ,1 ,0.24424 ,3894 ,10 ,38940 
11 ,15897 ,174871 ,1 ,0.36412 ,897 ,11 ,9867 
11 ,19098 ,210080 ,1 ,0.23608 ,4098 ,11 ,45078 
16 ,21511 ,344181 ,1 ,0.13956 ,6511 ,16 ,104176 
23 ,17076 ,392741 ,1 ,0.31696 ,2076 ,23 ,47748 
11 ,19342 ,212757 ,1 ,0.22632 ,4342 ,11 ,47762 
28 ,18674 ,522866 ,1 ,0.25304 ,3674 ,28 ,102872 
18 ,18034 ,324616 ,1 ,0.27864 ,3034 ,18 ,54612 
16 ,18081 ,289301 ,1 ,0.27676 ,3081 ,16 ,49296 
10 ,19517 ,195169 ,1 ,0.21932 ,4517 ,10 ,45170 
24 ,18482 ,443561 ,1 ,0.26072 ,3482 ,24 ,83568 
15 ,16889 ,253332 ,1 ,0.32444 ,1889 ,15 ,28335 
13 ,16268 ,211488 ,1 ,0.34928 ,1268 ,13 ,16484 
12 ,20269 ,243231 ,1 ,0.18924 ,5269 ,12 ,63228 
17 ,21771 ,370106 ,1 ,0.12916 ,6771 ,17 ,115107 
28 ,16441 ,460350 ,1 ,0.34236 ,1441 ,28 ,40348 
12 ,21328 ,255936 ,1 ,0.14688 ,6328 ,12 ,75936 
18 ,19964 ,359348 ,1 ,0.20144 ,4964 ,18 ,89352 
16 ,15643 ,250288 ,1 ,0.37428 ,643 ,16 ,10288 
17 ,21651 ,368070 ,1 ,0.13396 ,6651 ,17 ,113067 
23 ,19110 ,439540 ,1 ,0.23560 ,4110 ,23 ,94530 
10 ,19059 ,190595 ,1 ,0.23764 ,4059 ,10 ,40590 
15 ,22143 ,332141 ,1 ,0.11428 ,7143 ,15 ,107145 
36 ,18417 ,663019 ,1 ,0.26332 ,3417 ,36 ,123012 
12 ,22448 ,269378 ,1 ,0.10208 ,7448 ,12 ,89376 
18 ,17922 ,322600 ,1 ,0.28312 ,2922 ,18 ,52596 
10 ,18860 ,188598 ,1 ,0.24560 ,3860 ,10 ,38600 
16 ,20756 ,332088 ,1 ,0.16976 ,5756 ,16 ,92096 
14 ,22334 ,312674 ,1 ,0.10664 ,7334 ,14 ,102676 
12 ,22075 ,264902 ,1 ,0.11700 ,7075 ,12 ,84900 
27 ,20518 ,553985 ,1 ,0.17928 ,5518 ,27 ,148986 
12 ,20318 ,243811 ,1 ,0.18728 ,5318 ,12 ,63816 
10 ,21477 ,214772 ,1 ,0.14092 ,6477 ,10 ,64770 
27 ,20114 ,543087 ,1 ,0.19544 ,5114 ,27 ,138078 
20 ,16232 ,324641 ,1 ,0.35072 ,1232 ,20 ,24640 
18 ,16836 ,303047 ,1 ,0.32656 ,1836 ,18 ,33048 
15 ,15075 ,226118 ,1 ,0.39700 ,75 ,15 ,1125 
23 ,21642 ,497768 ,1 ,0.13432 ,6642 ,23 ,152766 
25 ,21141 ,528516 ,0 ,0.15436 ,6141 ,0 ,0 
17 ,16814 ,285838 ,1 ,0.32744 ,1814 ,17 ,30838 
10 ,21080 ,210802 ,1 ,0.15680 ,6080 ,10 ,60800 
16 ,15227 ,243625 ,1 ,0.39092 ,227 ,16 ,3632 
14 ,21105 ,295471 ,1 ,0.15580 ,6105 ,14 ,85470 
17 ,17784 ,302324 ,1 ,0.28864 ,2784 ,17 ,47328 
10 ,15980 ,159804 ,1 ,0.36080 ,980 ,10 ,9800 
18 ,15727 ,283091 ,1 ,0.37092 ,727 ,18 ,13086 
23 ,16141 ,371251 ,1 ,0.35436 ,1141 ,23 ,26243 
24 ,21115 ,506756 ,1 ,0.15540 ,6115 ,24 ,146760 
33 ,18140 ,598624 ,1 ,0.27440 ,3140 ,33 ,103620 
18 ,17180 ,309237 ,1 ,0.31280 ,2180 ,18 ,39240 
15 ,17875 ,268125 ,1 ,0.28500 ,2875 ,15 ,43125 
14 ,21613 ,302588 ,1 ,0.13548 ,6613 ,14 ,92582 
12 ,21287 ,255440 ,1 ,0.14852 ,6287 ,12 ,75444 
